</harden/bcfiles/QueryVariableInfo.bc>:QueryVariableInfoHandler	</harden/bcfiles/QueryVariableInfo.bc>:QueryVariableInfoHandler:%16	</harden/bcfiles/QueryVariableInfo.bc>:QueryVariableInfoHandler:23:0:7	</harden/bcfiles/QueryVariableInfo.bc>:QueryVariableInfoHandler:23
</harden/bcfiles/QueryVariableInfo.bc>:QueryVariableInfoHandler	</harden/bcfiles/QueryVariableInfo.bc>:QueryVariableInfoHandler:%18	</harden/bcfiles/QueryVariableInfo.bc>:QueryVariableInfoHandler:23:0:7	</harden/bcfiles/QueryVariableInfo.bc>:QueryVariableInfoHandler:23
</harden/bcfiles/QueryVariableInfo.bc>:QueryVariableInfoHandler	</harden/bcfiles/QueryVariableInfo.bc>:QueryVariableInfoHandler:%20	</harden/bcfiles/QueryVariableInfo.bc>:QueryVariableInfoHandler:23:0:7	</harden/bcfiles/QueryVariableInfo.bc>:QueryVariableInfoHandler:23
